scan_name;Neighbour;Focal;Repetition;Pot;Type;Tray;Tray_Number;Tray_Position;Batch 
Des_Des_7_Des_1;Descartes;Descartes;7;Des_Des_7;Pure;;15;G4;LM1_2_3
Cen_Rec_4_Rec_2;Centurion;Recital;4;Cen_Rec_4;Mix;;15;G4;LM1_2_3
Cen_Ber_4_Ber_2;Centurion;Bergamo;4;Cen_Ber_4;Mix;;13;J2;LM1_2_3
Cen_Gha_4_Gha_2;Centurion;Ghayta;4;Cen_Gha_4;Mix;;18;A3;LM1_2_3
Cen_Fru_4_Fru_2;Centurion;Fructidor;4;Cen_Fru_4;Mix;;14;F3;LM1_2_3
Cen_Bob_4_Bob_2;Centurion;Bobwhite ;4;Cen_Bob_4;Mix;;17;E2;LM1_2_3
Cen_SYM_4_SYM_2;Centurion;SYMattis;4;Cen_SYM_4;Mix;;16;C1;LM1_2_3
Cen_Apa_4_Apa_2;Centurion;Apache;4;Cen_Apa_4;Mix;;15;G4;LM1_2_3
Cen_Acc_4_Acc_2;Centurion;Accroc;4;Cen_Acc_4;Mix;;17;E2;LM1_2_3
Cen_Rub_4_Rub_2;Centurion;Rubisko;4;Cen_Rub_4;Mix;;14;F3;LM1_2_3
Cen_Cen_4_Cen_2;Centurion;Centurion;4;Cen_Cen_4;Pure;;15;G4;LM1_2_3
Cen_Des_4_Des_2;Centurion;Descartes;4;Cen_Des_4;Mix;;15;G4;LM1_2_3
Cen_Ven_4_Ven_2;Centurion;Venezio;4;Cen_Ven_4;Mix;;13;J2;LM1_2_3
Des_Soi_4_Soi_2;Descartes;Soissons;4;Des_Soi_4;Mix;;17;E2;LM1_2_3
Des_Chi_4_Chi_2;Descartes;Chinese spring;4;Des_Chi_4;Mix;;18;A3;LM1_2_3
Des_Tit_4_Tit_2;Descartes;Titlis;4;Des_Tit_4;Mix;;13;J2;LM1_2_3
Des_Cad_4_Cad_2;Descartes;Cadenza;4;Des_Cad_4;Mix;;17;E2;LM1_2_3
Des_LGA_4_LGA_2;Descartes;LGAbsalon;4;Des_LGA_4;Mix;;18;A3;LM1_2_3
Des_Rec_4_Rec_2;Descartes;Recital;4;Des_Rec_4;Mix;;14;F3;LM1_2_3
Des_Ber_4_Ber_2;Descartes;Bergamo;4;Des_Ber_4;Mix;;13;J2;LM1_2_3
Des_Gha_4_Gha_2;Descartes;Ghayta;4;Des_Gha_4;Mix;;14;F3;LM1_2_3
Des_Fru_4_Fru_2;Descartes;Fructidor;4;Des_Fru_4;Mix;;18;A3;LM1_2_3
Des_Des_8_Des_2;Descartes;Descartes;8;Des_Des_8;Pure;;15;G4;LM1_2_3
Cen_Rec_4_Cen_1;Recital;Centurion;4;Cen_Rec_4;Mix;;15;G4;LM1_2_3
Cen_Ber_4_Cen_1;Bergamo;Centurion;4;Cen_Ber_4;Mix;;13;J2;LM1_2_3
Cen_Gha_4_Cen_1;Ghayta;Centurion;4;Cen_Gha_4;Mix;;18;A3;LM1_2_3
Cen_Fru_4_Cen_1;Fructidor;Centurion;4;Cen_Fru_4;Mix;;14;F3;LM1_2_3
Cen_Bob_4_Cen_1;Bobwhite ;Centurion;4;Cen_Bob_4;Mix;;17;E2;LM1_2_3
Cen_SYM_4_Cen_1;SYMattis;Centurion;4;Cen_SYM_4;Mix;;16;C1;LM1_2_3
Cen_Apa_4_Cen_1;Apache;Centurion;4;Cen_Apa_4;Mix;;15;G4;LM1_2_3
Cen_Acc_4_Cen_1;Accroc;Centurion;4;Cen_Acc_4;Mix;;17;E2;LM1_2_3
Cen_Rub_4_Cen_1;Rubisko;Centurion;4;Cen_Rub_4;Mix;;14;F3;LM1_2_3
Cen_Cen_4_Cen_1;Centurion;Centurion;4;Cen_Cen_4;Pure;;15;G4;LM1_2_3
Cen_Des_4_Cen_1;Descartes;Centurion;4;Cen_Des_4;Mix;;15;G4;LM1_2_3
Cen_Ven_4_Cen_1;Venezio;Centurion;4;Cen_Ven_4;Mix;;13;J2;LM1_2_3
Des_Soi_4_Des_1;Soissons;Descartes;4;Des_Soi_4;Mix;;17;E2;LM1_2_3
Des_Chi_4_Des_1;Chinese spring;Descartes;4;Des_Chi_4;Mix;;18;A3;LM1_2_3
Des_Tit_4_Des_1;Titlis;Descartes;4;Des_Tit_4;Mix;;13;J2;LM1_2_3
Des_Cad_4_Des_1;Cadenza;Descartes;4;Des_Cad_4;Mix;;17;E2;LM1_2_3
Des_LGA_4_Des_1;LGAbsalon;Descartes;4;Des_LGA_4;Mix;;18;A3;LM1_2_3
Des_Rec_4_Des_1;Recital;Descartes;4;Des_Rec_4;Mix;;14;F3;LM1_2_3
Des_Ber_4_Des_1;Bergamo;Descartes;4;Des_Ber_4;Mix;;13;J2;LM1_2_3
Des_Gha_4_Des_1;Ghayta;Descartes;4;Des_Gha_4;Mix;;14;F3;LM1_2_3
Des_Fru_4_Des_1;Fructidor;Descartes;4;Des_Fru_4;Mix;;18;A3;LM1_2_3
Des_Des_8_Des_1;Descartes;Descartes;8;Des_Des_8;Pure;;15;G4;LM1_2_3
Des_Bob_1_Bob_2;Descartes;Bobwhite ;1;Des_Bob_1;Mix;;24;D2;LM1_2_4
Des_SYM_1_SYM_2;Descartes;SYMattis;1;Des_SYM_1;Mix;;22;B2;LM1_2_4
Des_Apa_1_Apa_2;Descartes;Apache;1;Des_Apa_1;Mix;;21;B4;LM1_2_4
Des_Acc_1_Acc_2;Descartes;Accroc;1;Des_Acc_1;Mix;;21;B4;LM1_2_4
Des_Rub_1_Rub_2;Descartes;Rubisko;1;Des_Rub_1;Mix;;21;B4;LM1_2_4
Des_Des_1_Des_2;Descartes;Descartes;1;Des_Des_1;Pure;;24;D2;LM1_2_4
Des_Ven_1_Ven_2;Descartes;Venezio;1;Des_Ven_1;Mix;;24;D2;LM1_2_4
Ven_Soi_1_Soi_2;Venezio;Soissons;1;Ven_Soi_1;Mix;;22;B2;LM1_2_4
Ven_Chi_1_Chi_2;Venezio;Chinese spring;1;Ven_Chi_1;Mix;;23;I3;LM1_2_4
Ven_Tit_1_Tit_2;Venezio;Titlis;1;Ven_Tit_1;Mix;;22;B2;LM1_2_4
Ven_Cad_1_Cad_2;Venezio;Cadenza;1;Ven_Cad_1;Mix;;21;B4;LM1_2_4
Ven_LGA_1_LGA_2;Venezio;LGAbsalon;1;Ven_LGA_1;Mix;;23;I3;LM1_2_4
Ven_Rec_1_Rec_2;Venezio;Recital;1;Ven_Rec_1;Mix;;20;H1;LM1_2_4
Ven_Ber_1_Ber_2;Venezio;Bergamo;1;Ven_Ber_1;Mix;;19;F4;LM1_2_4
Ven_Gha_1_Gha_2;Venezio;Ghayta;1;Ven_Gha_1;Mix;;22;B2;LM1_2_4
Ven_Fru_1_Fru_2;Venezio;Fructidor;1;Ven_Fru_1;Mix;;19;F4;LM1_2_4
Ven_Bob_1_Bob_2;Venezio;Bobwhite ;1;Ven_Bob_1;Mix;;24;D2;LM1_2_4
Ven_SYM_1_SYM_2;Venezio;SYMattis;1;Ven_SYM_1;Mix;;19;F4;LM1_2_4
Ven_Apa_1_Apa_2;Venezio;Apache;1;Ven_Apa_1;Mix;;20;H1;LM1_2_4
Ven_Acc_1_Acc_2;Venezio;Accroc;1;Ven_Acc_1;Mix;;23;I3;LM1_2_4
Ven_Rub_1_Rub_2;Venezio;Rubisko;1;Ven_Rub_1;Mix;;23;I3;LM1_2_4
Ven_Ven_1_Ven_2;Venezio;Venezio;1;Ven_Ven_1;Pure;;19;F4;LM1_2_4
Des_Bob_1_Des_1;Bobwhite ;Descartes;1;Des_Bob_1;Mix;;24;D2;LM1_2_4
Des_SYM_1_Des_1;SYMattis;Descartes;1;Des_SYM_1;Mix;;22;B2;LM1_2_4
Des_Apa_1_Des_1;Apache;Descartes;1;Des_Apa_1;Mix;;21;B4;LM1_2_4
Des_Acc_1_Des_1;Accroc;Descartes;1;Des_Acc_1;Mix;;21;B4;LM1_2_4
Des_Rub_1_Des_1;Rubisko;Descartes;1;Des_Rub_1;Mix;;21;B4;LM1_2_4
Des_Des_1_Des_1;Descartes;Descartes;1;Des_Des_1;Pure;;24;D2;LM1_2_4
Des_Ven_1_Des_1;Venezio;Descartes;1;Des_Ven_1;Mix;;24;D2;LM1_2_4
Ven_Soi_1_Ven_1;Soissons;Venezio;1;Ven_Soi_1;Mix;;22;B2;LM1_2_4
Ven_Chi_1_Ven_1;Chinese spring;Venezio;1;Ven_Chi_1;Mix;;23;I3;LM1_2_4
Ven_Tit_1_Ven_1;Titlis;Venezio;1;Ven_Tit_1;Mix;;22;B2;LM1_2_4
Ven_Cad_1_Ven_1;Cadenza;Venezio;1;Ven_Cad_1;Mix;;21;B4;LM1_2_4
Ven_LGA_1_Ven_1;LGAbsalon;Venezio;1;Ven_LGA_1;Mix;;23;I3;LM1_2_4
Ven_Rec_1_Ven_1;Recital;Venezio;1;Ven_Rec_1;Mix;;20;H1;LM1_2_4
Ven_Ber_1_Ven_1;Bergamo;Venezio;1;Ven_Ber_1;Mix;;19;F4;LM1_2_4
Ven_Gha_1_Ven_1;Ghayta;Venezio;1;Ven_Gha_1;Mix;;22;B2;LM1_2_4
Ven_Fru_1_Ven_1;Fructidor;Venezio;1;Ven_Fru_1;Mix;;19;F4;LM1_2_4
Ven_Bob_1_Ven_1;Bobwhite ;Venezio;1;Ven_Bob_1;Mix;;24;D2;LM1_2_4
Ven_SYM_1_Ven_1;SYMattis;Venezio;1;Ven_SYM_1;Mix;;19;F4;LM1_2_4
Ven_Apa_1_Ven_1;Apache;Venezio;1;Ven_Apa_1;Mix;;20;H1;LM1_2_4
Ven_Acc_1_Ven_1;Accroc;Venezio;1;Ven_Acc_1;Mix;;23;I3;LM1_2_4
Ven_Rub_1_Ven_1;Rubisko;Venezio;1;Ven_Rub_1;Mix;;23;I3;LM1_2_4
Ven_Ven_1_Ven_1;Venezio;Venezio;1;Ven_Ven_1;Pure;;19;F4;LM1_2_4
Des_Bob_2_Bob_2;Descartes;Bobwhite ;2;Des_Bob_2;Mix;;22;B2;LM1_2_4
Des_SYM_2_SYM_2;Descartes;SYMattis;2;Des_SYM_2;Mix;;23;I3;LM1_2_4
Des_Apa_2_Apa_2;Descartes;Apache;2;Des_Apa_2;Mix;;21;B4;LM1_2_4
Des_Acc_2_Acc_2;Descartes;Accroc;2;Des_Acc_2;Mix;;19;F4;LM1_2_4
Des_Rub_2_Rub_2;Descartes;Rubisko;2;Des_Rub_2;Mix;;21;B4;LM1_2_4
Des_Des_2_Des_2;Descartes;Descartes;2;Des_Des_2;Pure;;22;B2;LM1_2_4
Des_Ven_2_Ven_2;Descartes;Venezio;2;Des_Ven_2;Mix;;19;F4;LM1_2_4
Ven_Soi_2_Soi_2;Venezio;Soissons;2;Ven_Soi_2;Mix;;19;F4;LM1_2_4
Ven_Chi_2_Chi_2;Venezio;Chinese spring;2;Ven_Chi_2;Mix;;22;B2;LM1_2_4
Ven_Tit_2_Tit_2;Venezio;Titlis;2;Ven_Tit_2;Mix;;21;B4;LM1_2_4
Ven_Cad_2_Cad_2;Venezio;Cadenza;2;Ven_Cad_2;Mix;;24;D2;LM1_2_4
Ven_LGA_2_LGA_2;Venezio;LGAbsalon;2;Ven_LGA_2;Mix;;23;I3;LM1_2_4
Ven_Rec_2_Rec_2;Venezio;Recital;2;Ven_Rec_2;Mix;;20;H1;LM1_2_4
Ven_Ber_2_Ber_2;Venezio;Bergamo;2;Ven_Ber_2;Mix;;21;B4;LM1_2_4
Ven_Gha_2_Gha_2;Venezio;Ghayta;2;Ven_Gha_2;Mix;;23;I3;LM1_2_4
Ven_Fru_2_Fru_2;Venezio;Fructidor;2;Ven_Fru_2;Mix;;20;H1;LM1_2_4
Ven_Bob_2_Bob_2;Venezio;Bobwhite ;2;Ven_Bob_2;Mix;;20;H1;LM1_2_4
Ven_SYM_2_SYM_2;Venezio;SYMattis;2;Ven_SYM_2;Mix;;20;H1;LM1_2_4
Ven_Apa_2_Apa_2;Venezio;Apache;2;Ven_Apa_2;Mix;;21;B4;LM1_2_4
Ven_Acc_2_Acc_2;Venezio;Accroc;2;Ven_Acc_2;Mix;;22;B2;LM1_2_4
Ven_Rub_2_Rub_2;Venezio;Rubisko;2;Ven_Rub_2;Mix;;19;F4;LM1_2_4
Ven_Ven_2_Ven_2;Venezio;Venezio;2;Ven_Ven_2;Pure;;24;D2;LM1_2_4
Des_Bob_2_Des_1;Bobwhite ;Descartes;2;Des_Bob_2;Mix;;22;B2;LM1_2_4
Des_SYM_2_Des_1;SYMattis;Descartes;2;Des_SYM_2;Mix;;23;I3;LM1_2_4
Des_Apa_2_Des_1;Apache;Descartes;2;Des_Apa_2;Mix;;21;B4;LM1_2_4
Des_Acc_2_Des_1;Accroc;Descartes;2;Des_Acc_2;Mix;;19;F4;LM1_2_4
Des_Rub_2_Des_1;Rubisko;Descartes;2;Des_Rub_2;Mix;;21;B4;LM1_2_4
Des_Des_2_Des_1;Descartes;Descartes;2;Des_Des_2;Pure;;22;B2;LM1_2_4
Des_Ven_2_Des_1;Venezio;Descartes;2;Des_Ven_2;Mix;;19;F4;LM1_2_4
Ven_Soi_2_Ven_1;Soissons;Venezio;2;Ven_Soi_2;Mix;;19;F4;LM1_2_4
Ven_Chi_2_Ven_1;Chinese spring;Venezio;2;Ven_Chi_2;Mix;;22;B2;LM1_2_4
Ven_Tit_2_Ven_1;Titlis;Venezio;2;Ven_Tit_2;Mix;;21;B4;LM1_2_4
Ven_Cad_2_Ven_1;Cadenza;Venezio;2;Ven_Cad_2;Mix;;24;D2;LM1_2_4
Ven_LGA_2_Ven_1;LGAbsalon;Venezio;2;Ven_LGA_2;Mix;;23;I3;LM1_2_4
Ven_Rec_2_Ven_1;Recital;Venezio;2;Ven_Rec_2;Mix;;20;H1;LM1_2_4
Ven_Ber_2_Ven_1;Bergamo;Venezio;2;Ven_Ber_2;Mix;;21;B4;LM1_2_4
Ven_Gha_2_Ven_1;Ghayta;Venezio;2;Ven_Gha_2;Mix;;23;I3;LM1_2_4
Ven_Fru_2_Ven_1;Fructidor;Venezio;2;Ven_Fru_2;Mix;;20;H1;LM1_2_4
Ven_Bob_2_Ven_1;Bobwhite ;Venezio;2;Ven_Bob_2;Mix;;20;H1;LM1_2_4
Ven_SYM_2_Ven_1;SYMattis;Venezio;2;Ven_SYM_2;Mix;;20;H1;LM1_2_4
Ven_Apa_2_Ven_1;Apache;Venezio;2;Ven_Apa_2;Mix;;21;B4;LM1_2_4
Ven_Acc_2_Ven_1;Accroc;Venezio;2;Ven_Acc_2;Mix;;22;B2;LM1_2_4
Ven_Rub_2_Ven_1;Rubisko;Venezio;2;Ven_Rub_2;Mix;;19;F4;LM1_2_4
Ven_Ven_2_Ven_1;Venezio;Venezio;2;Ven_Ven_2;Pure;;24;D2;LM1_2_4
Des_Bob_3_Bob_2;Descartes;Bobwhite ;3;Des_Bob_3;Mix;;23;I3;LM1_2_4
Des_SYM_3_SYM_2;Descartes;SYMattis;3;Des_SYM_3;Mix;;20;H1;LM1_2_4
Des_Apa_3_Apa_2;Descartes;Apache;3;Des_Apa_3;Mix;;19;F4;LM1_2_4
Des_Acc_3_Acc_2;Descartes;Accroc;3;Des_Acc_3;Mix;;23;I3;LM1_2_4
Des_Rub_3_Rub_2;Descartes;Rubisko;3;Des_Rub_3;Mix;;24;D2;LM1_2_4
Des_Des_3_Des_2;Descartes;Descartes;3;Des_Des_3;Pure;;22;B2;LM1_2_4
Des_Ven_3_Ven_2;Descartes;Venezio;3;Des_Ven_3;Mix;;23;I3;LM1_2_4
Ven_Soi_3_Soi_2;Venezio;Soissons;3;Ven_Soi_3;Mix;;20;H1;LM1_2_4
Ven_Chi_3_Chi_2;Venezio;Chinese spring;3;Ven_Chi_3;Mix;;19;F4;LM1_2_4
Ven_Tit_3_Tit_2;Venezio;Titlis;3;Ven_Tit_3;Mix;;19;F4;LM1_2_4
Ven_Cad_3_Cad_2;Venezio;Cadenza;3;Ven_Cad_3;Mix;;20;H1;LM1_2_4
Ven_LGA_3_LGA_2;Venezio;LGAbsalon;3;Ven_LGA_3;Mix;;24;D2;LM1_2_4
Ven_Rec_3_Rec_2;Venezio;Recital;3;Ven_Rec_3;Mix;;24;D2;LM1_2_4
Ven_Ber_3_Ber_2;Venezio;Bergamo;3;Ven_Ber_3;Mix;;21;B4;LM1_2_4
Ven_Gha_3_Gha_2;Venezio;Ghayta;3;Ven_Gha_3;Mix;;21;B4;LM1_2_4
Ven_Fru_3_Fru_2;Venezio;Fructidor;3;Ven_Fru_3;Mix;;22;B2;LM1_2_4
Ven_Bob_3_Bob_2;Venezio;Bobwhite ;3;Ven_Bob_3;Mix;;22;B2;LM1_2_4
Ven_SYM_3_SYM_2;Venezio;SYMattis;3;Ven_SYM_3;Mix;;21;B4;LM1_2_4
Ven_Apa_3_Apa_2;Venezio;Apache;3;Ven_Apa_3;Mix;;24;D2;LM1_2_4
Ven_Acc_3_Acc_2;Venezio;Accroc;3;Ven_Acc_3;Mix;;21;B4;LM1_2_4
Ven_Rub_3_Rub_2;Venezio;Rubisko;3;Ven_Rub_3;Mix;;23;I3;LM1_2_4
Ven_Ven_3_Ven_2;Venezio;Venezio;3;Ven_Ven_3;Pure;;20;H1;LM1_2_4
Des_Bob_3_Des_1;Bobwhite ;Descartes;3;Des_Bob_3;Mix;;;;LM1_2_4
Des_SYM_3_Des_1;SYMattis;Descartes;3;Des_SYM_3;Mix;;20;H1;LM1_2_4
Des_Apa_3_Des_1;Apache;Descartes;3;Des_Apa_3;Mix;;19;F4;LM1_2_4
Des_Acc_3_Des_1;Accroc;Descartes;3;Des_Acc_3;Mix;;23;I3;LM1_2_4
Des_Rub_3_Des_1;Rubisko;Descartes;3;Des_Rub_3;Mix;;24;D2;LM1_2_4
Des_Des_3_Des_1;Descartes;Descartes;3;Des_Des_3;Pure;;22;B2;LM1_2_4
Des_Ven_3_Des_1;Venezio;Descartes;3;Des_Ven_3;Mix;;23;I3;LM1_2_4
Ven_Soi_3_Ven_1;Soissons;Venezio;3;Ven_Soi_3;Mix;;20;H1;LM1_2_4
Ven_Chi_3_Ven_1;Chinese spring;Venezio;3;Ven_Chi_3;Mix;;19;F4;LM1_2_4
Ven_Tit_3_Ven_1;Titlis;Venezio;3;Ven_Tit_3;Mix;;19;F4;LM1_2_4
Ven_Cad_3_Ven_1;Cadenza;Venezio;3;Ven_Cad_3;Mix;;20;H1;LM1_2_4
Ven_LGA_3_Ven_1;LGAbsalon;Venezio;3;Ven_LGA_3;Mix;;24;D2;LM1_2_4
Ven_Rec_3_Ven_1;Recital;Venezio;3;Ven_Rec_3;Mix;;24;D2;LM1_2_4
Ven_Ber_3_Ven_1;Bergamo;Venezio;3;Ven_Ber_3;Mix;;21;B4;LM1_2_4
Ven_Gha_3_Ven_1;Ghayta;Venezio;3;Ven_Gha_3;Mix;;21;B4;LM1_2_4
Ven_Fru_3_Ven_1;Fructidor;Venezio;3;Ven_Fru_3;Mix;;22;B2;LM1_2_4
Ven_Bob_3_Ven_1;Bobwhite ;Venezio;3;Ven_Bob_3;Mix;;22;B2;LM1_2_4
Ven_SYM_3_Ven_1;SYMattis;Venezio;3;Ven_SYM_3;Mix;;21;B4;LM1_2_4
Ven_Apa_3_Ven_1;Apache;Venezio;3;Ven_Apa_3;Mix;;24;D2;LM1_2_4
Ven_Acc_3_Ven_1;Accroc;Venezio;3;Ven_Acc_3;Mix;;21;B4;LM1_2_4
Ven_Rub_3_Ven_1;Rubisko;Venezio;3;Ven_Rub_3;Mix;;23;I3;LM1_2_4
Ven_Ven_3_Ven_1;Venezio;Venezio;3;Ven_Ven_3;Pure;;20;H1;LM1_2_4
Des_Bob_4_Bob_2;Descartes;Bobwhite ;4;Des_Bob_4;Mix;;19;F4;LM1_2_4
Des_SYM_4_SYM_2;Descartes;SYMattis;4;Des_SYM_4;Mix;;22;B2;LM1_2_4
Des_Apa_4_Apa_2;Descartes;Apache;4;Des_Apa_4;Mix;;22;B2;LM1_2_4
Des_Acc_4_Acc_2;Descartes;Accroc;4;Des_Acc_4;Mix;;20;H1;LM1_2_4
Des_Rub_4_Rub_2;Descartes;Rubisko;4;Des_Rub_4;Mix;;19;F4;LM1_2_4
Des_Des_4_Des_2;Descartes;Descartes;4;Des_Des_4;Pure;;23;I3;LM1_2_4
Des_Ven_4_Ven_2;Descartes;Venezio;4;Des_Ven_4;Mix;;20;H1;LM1_2_4
Ven_Soi_4_Soi_2;Venezio;Soissons;4;Ven_Soi_4;Mix;;19;F4;LM1_2_4
Ven_Chi_4_Chi_2;Venezio;Chinese spring;4;Ven_Chi_4;Mix;;24;D2;LM1_2_4
Ven_Tit_4_Tit_2;Venezio;Titlis;4;Ven_Tit_4;Mix;;20;H1;LM1_2_4
Ven_Cad_4_Cad_2;Venezio;Cadenza;4;Ven_Cad_4;Mix;;22;B2;LM1_2_4
Ven_LGA_4_LGA_2;Venezio;LGAbsalon;4;Ven_LGA_4;Mix;;23;I3;LM1_2_4
Ven_Rec_4_Rec_2;Venezio;Recital;4;Ven_Rec_4;Mix;;22;B2;LM1_2_4
Ven_Ber_4_Ber_2;Venezio;Bergamo;4;Ven_Ber_4;Mix;;23;I3;LM1_2_4
Ven_Gha_4_Gha_2;Venezio;Ghayta;4;Ven_Gha_4;Mix;;23;I3;LM1_2_4
Ven_Fru_4_Fru_2;Venezio;Fructidor;4;Ven_Fru_4;Mix;;19;F4;LM1_2_4
Ven_Bob_4_Bob_2;Venezio;Bobwhite ;4;Ven_Bob_4;Mix;;24;D2;LM1_2_4
Ven_SYM_4_SYM_2;Venezio;SYMattis;4;Ven_SYM_4;Mix;;24;D2;LM1_2_4
Ven_Apa_4_Apa_2;Venezio;Apache;4;Ven_Apa_4;Mix;;20;H1;LM1_2_4
Ven_Acc_4_Acc_2;Venezio;Accroc;4;Ven_Acc_4;Mix;;21;B4;LM1_2_4
Ven_Rub_4_Rub_2;Venezio;Rubisko;4;Ven_Rub_4;Mix;;20;H1;LM1_2_4
Ven_Ven_4_Ven_2;Venezio;Venezio;4;Ven_Ven_4;Pure;;21;B4;LM1_2_4
Des_Bob_4_Des_1;Bobwhite ;Descartes;4;Des_Bob_4;Mix;;19;F4;LM1_2_4
Des_SYM_4_Des_1;SYMattis;Descartes;4;Des_SYM_4;Mix;;22;B2;LM1_2_4
Des_Apa_4_Des_1;Apache;Descartes;4;Des_Apa_4;Mix;;22;B2;LM1_2_4
Des_Acc_4_Des_1;Accroc;Descartes;4;Des_Acc_4;Mix;;20;H1;LM1_2_4
Des_Rub_4_Des_1;Rubisko;Descartes;4;Des_Rub_4;Mix;;19;F4;LM1_2_4
Des_Des_4_Des_1;Descartes;Descartes;4;Des_Des_4;Pure;;23;I3;LM1_2_4
Des_Ven_4_Des_1;Venezio;Descartes;4;Des_Ven_4;Mix;;20;H1;LM1_2_4
Ven_Soi_4_Ven_1;Soissons;Venezio;4;Ven_Soi_4;Mix;;19;F4;LM1_2_4
Ven_Chi_4_Ven_1;Chinese spring;Venezio;4;Ven_Chi_4;Mix;;24;D2;LM1_2_4
Ven_Tit_4_Ven_1;Titlis;Venezio;4;Ven_Tit_4;Mix;;20;H1;LM1_2_4
Ven_Cad_4_Ven_1;Cadenza;Venezio;4;Ven_Cad_4;Mix;;22;B2;LM1_2_4
Ven_LGA_4_Ven_1;LGAbsalon;Venezio;4;Ven_LGA_4;Mix;;23;I3;LM1_2_4
Ven_Rec_4_Ven_1;Recital;Venezio;4;Ven_Rec_4;Mix;;22;B2;LM1_2_4
Ven_Ber_4_Ven_1;Bergamo;Venezio;4;Ven_Ber_4;Mix;;23;I3;LM1_2_4
Ven_Gha_4_Ven_1;Ghayta;Venezio;4;Ven_Gha_4;Mix;;23;I3;LM1_2_4
Ven_Fru_4_Ven_1;Fructidor;Venezio;4;Ven_Fru_4;Mix;;19;F4;LM1_2_4
Ven_Bob_4_Ven_1;Bobwhite ;Venezio;4;Ven_Bob_4;Mix;;24;D2;LM1_2_4
Ven_SYM_4_Ven_1;SYMattis;Venezio;4;Ven_SYM_4;Mix;;24;D2;LM1_2_4
Ven_Apa_4_Ven_1;Apache;Venezio;4;Ven_Apa_4;Mix;;20;H1;LM1_2_4
Ven_Acc_4_Ven_1;Accroc;Venezio;4;Ven_Acc_4;Mix;;21;B4;LM1_2_4
Ven_Rub_4_Ven_1;Rubisko;Venezio;4;Ven_Rub_4;Mix;;20;H1;LM1_2_4
Ven_Ven_4_Ven_1;Venezio;Venezio;4;Ven_Ven_4;Pure;;21;B4;LM1_2_4
